id,userName,userImage,score,date,score,scoreText,url,text,replyDate,replyText,version,thumbsUp
"69383822-b986-45ae-8d6f-12fa1c9e2145","Crystal Baber","https://play-lh.googleusercontent.com/a-/ACB-R5Ri7qGtYmeuRUO4A9rSLCSnqHb55esGfPAF7Jx6Ow",5,"2023-05-05T04:07:45.601Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=69383822-b986-45ae-8d6f-12fa1c9e2145","💕💕💕💕💕","N/A","N/A","1.1.1",0
"aeee97e6-30da-4a78-bb1e-2196a0c80f08","Montrele Clark","https://play-lh.googleusercontent.com/a-/ACB-R5QDARUq2IXRcSruwKhtynMAlgp5ZAXwh3j2DC1v",5,"2023-05-05T04:06:35.795Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=aeee97e6-30da-4a78-bb1e-2196a0c80f08","Love it","N/A","N/A","1.1.1",0
"e537a317-928e-4dcc-b108-b4170aa4d68e","Lacy B","https://play-lh.googleusercontent.com/a-/ACB-R5QAKgzPIyBLQu7syxVtdrriqfLIPhNLCDXF5gCTPA",4,"2023-05-05T04:05:34.819Z",4,"4","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=e537a317-928e-4dcc-b108-b4170aa4d68e","Fun game","N/A","N/A","1.1.1",0
"fc57c5b6-4b4b-4520-9bc1-c3d3bba547cc","Zelda Stander","https://play-lh.googleusercontent.com/a/AGNmyxYidHe6WlWqTMkSO6rDV4bRjsYHUaUWg9UuOl5K=mo",5,"2023-05-05T04:04:33.410Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=fc57c5b6-4b4b-4520-9bc1-c3d3bba547cc","Great family fun","N/A","N/A","1.1.1",0
"e09f3f97-efa1-444f-bdba-b49a81219782","Brenda L Boyer","https://play-lh.googleusercontent.com/a-/ACB-R5S25k_u-J-_GiJtPsLoFrHUFKaIjJ9818_8wPP0_ng",3,"2023-05-05T04:04:26.777Z",3,"3","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=e09f3f97-efa1-444f-bdba-b49a81219782","Playing the game is cool, but ain't nothing like the real thing","N/A","N/A","1.1.1",0
"9538e0bc-b46d-4ee6-ad5a-3ca569233a28","Kakarrot Goku","https://play-lh.googleusercontent.com/a-/ACB-R5Q3KxSOqj9GaIDPlKjjYBSmd1QnU9PVInQJKcxm",1,"2023-05-05T04:03:58.710Z",1,"1","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=9538e0bc-b46d-4ee6-ad5a-3ca569233a28","Pretty terrible. You just roll and make money to upgrade meaningless buildings. After you run out of rolls you're spammed with offers. When you open the app you're spammed with offers.","N/A","N/A",,0
"92ff9346-dd00-4741-9699-191caab70b8c","Marlena Moddox","https://play-lh.googleusercontent.com/a/AGNmyxbStXL4oimlVqy2c43hNDU2zsVFd0K4HkgBO1dB=mo",5,"2023-05-05T04:01:54.276Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=92ff9346-dd00-4741-9699-191caab70b8c","It's very fun i love it","N/A","N/A","1.1.1",0
"31489d80-0421-41f2-af4b-eeb4938c574d","sara lynn","https://play-lh.googleusercontent.com/a/AGNmyxaqD4duP8Hs4MjKzZNLS6hz68ftfXIlCvbozCmx=mo",5,"2023-05-05T03:59:58.503Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=31489d80-0421-41f2-af4b-eeb4938c574d","Love it this game is alot of fun and it's easy to win extra dice and money","N/A","N/A","1.1.1",0
"2e71bf25-365d-4dd1-814e-57ec99c045f1","Original Sabahan","https://play-lh.googleusercontent.com/a-/ACB-R5QqUQ0PZFwN-MZ7M7ngp_tO1g40841hT-AmTmhEPA",5,"2023-05-05T03:58:15.180Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=2e71bf25-365d-4dd1-814e-57ec99c045f1","Great game","N/A","N/A","1.1.1",0
"d01fa75f-d7f8-4026-9ab3-99ab2f84ad25","Angélica Peraza","https://play-lh.googleusercontent.com/a-/ACB-R5QTADFJqIu39PbxcWHsENulAqvlqa1G5oMGClRWGg",5,"2023-05-05T03:55:16.947Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=d01fa75f-d7f8-4026-9ab3-99ab2f84ad25","Love it","N/A","N/A","1.1.1",0
"38be27ea-9e95-418c-8d2d-5bf7f902face","Deanne Haugen","https://play-lh.googleusercontent.com/a/AGNmyxYpjGkhypJZTb95_a3vnP_rGZIrtJVsguExV0YA=mo",5,"2023-05-05T03:53:55.501Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=38be27ea-9e95-418c-8d2d-5bf7f902face","Kool game","N/A","N/A","1.1.1",0
"a7aa9b5b-4661-4654-9a9e-c53d3e6f1cff","Randy Kern","https://play-lh.googleusercontent.com/a-/ACB-R5SWvEPedgFSJ9dc3PRsKwx3s_jIiSRXnU7SJdb-",5,"2023-05-05T03:46:37.520Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=a7aa9b5b-4661-4654-9a9e-c53d3e6f1cff","Loads of fun","N/A","N/A","1.1.1",0
"5d80a280-3423-41cf-a453-ce9e6a3d9a04","Nappy Bunny (ItsTheNappyBunny)","https://play-lh.googleusercontent.com/a-/ACB-R5Sx64zWm4FptinngzI_I47HZsggw0msIDh-UzuJ",5,"2023-05-05T03:43:32.959Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=5d80a280-3423-41cf-a453-ce9e6a3d9a04","Feel-good game with good graphics and no constant repetitive ads. Great for a mindless dopamine hit when I've had a hard, mentally exhausting day, or for moments when I want to escape and I just need a ""win"". There's no real strategy, but that's kind of why it's appealing.","N/A","N/A","1.1.1",0
"69e7f2da-dc4c-41c4-b602-2e08bcbee1ac","Janelle Moxey","https://play-lh.googleusercontent.com/a-/ACB-R5QnWDInQazthkfZ3T3f1ldgdpEyZOSnL407_6vc",5,"2023-05-05T03:42:58.357Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=69e7f2da-dc4c-41c4-b602-2e08bcbee1ac","Love it","N/A","N/A",,0
"4ea2a507-8633-4683-9c3a-540b1f6c2649","D Heide","https://play-lh.googleusercontent.com/a/AGNmyxaKGjSRkHgX5KlLMUxfIQkSzOnpr6f0WZ006fSm=mo",5,"2023-05-05T03:42:50.284Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=4ea2a507-8633-4683-9c3a-540b1f6c2649","I love it soooooooo cool cooooooooooooooooooooooooooooool soooooooooooooooooooooooooooooooooooooooooooooooo coooooooooooooooool?","N/A","N/A","1.1.1",0
"ba9935fa-9e4c-414d-b79b-01c4c64c7a37","Leon Antoine","https://play-lh.googleusercontent.com/a/AGNmyxZscvuIg_0Kgyk7Wz-y7atXYps3o20HQOVwjMNC=mo",5,"2023-05-05T03:42:25.800Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=ba9935fa-9e4c-414d-b79b-01c4c64c7a37","Great time killer","N/A","N/A","1.1.1",0
"ed7a91cc-43c9-4314-90c3-0853727c7351","Aoki Ben","https://play-lh.googleusercontent.com/a/AGNmyxYWNoTT_nR430URnEDLZwPiw3bpwhN10T48618M=mo",5,"2023-05-05T03:39:03.856Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=ed7a91cc-43c9-4314-90c3-0853727c7351","What ah beautiful game I love it","N/A","N/A","1.1.1",0
"b5a206ec-4770-4729-ab4f-d4fe47e92262","Trixie Sidiropoulos","https://play-lh.googleusercontent.com/a-/ACB-R5RiuHTB9Fx0YKWpc2qy2IUzKmyU1JHjm44Vddfu",5,"2023-05-05T03:29:55.279Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=b5a206ec-4770-4729-ab4f-d4fe47e92262","Fun game 😁","N/A","N/A","1.1.1",0
"41ec658b-36a8-4dac-b3a6-d09e679e018b","Blake Zezulka","https://play-lh.googleusercontent.com/a-/ACB-R5QylSBm7-84kcccOxXaEk02QD9WknVQO7rkNjA",5,"2023-05-05T03:28:19.398Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=41ec658b-36a8-4dac-b3a6-d09e679e018b","Great game! Fair progress in the beginning and then it levels off well. Thanks for the game, game developer's.","N/A","N/A","1.1.1",0
