userName,userImage,score,date,text
"Shashikumar","https://play-lh.googleusercontent.com/a/AGNmyxbHP_eG1j_miHmeyA4LClKl_Tq_I9ISIrnYnGdx=mo",1,"2022-10-09T06:06:48.752Z","I am not able to use this app in my new OPPO Reno 8 5G mobile , due to security purposes oppo mobiles does not support. But according to you REALME, ONEPLUS, etc are supported but those are also manufactured by oppo itself. Now I can't use this app with Android 12 plus 3 level security phone.(according to oppo) What is this nonsense."
"Joan Thompson","https://play-lh.googleusercontent.com/a-/ACB-R5QIDzABm10hP0E4OvSdpdtqvw2I7EzmBVNstNNqFw",1,"2022-10-07T13:55:26.533Z","I understand it's for security but I didn't pair my new phone so now I can't use it called IT and he wasn't helpful"
"SAKTHIVI SARAVANAN S","https://play-lh.googleusercontent.com/a-/ACB-R5SzX7QpZmihz8JLKF1BxRLxxwlhIkUXZfiFq4R9JA",3,"2022-10-07T02:36:54.514Z","Overall performance is good. But there's a issue. Issue is when I get approval notification when i click it doesn't work. I often use manually enter code. In recent days i facing this problem. So kindly fix it ASAP."
"James","https://play-lh.googleusercontent.com/a-/ACB-R5SW2DZKwuUQL1n3NG2ODJmZXq671tRDoj74t8Jy",2,"2022-10-06T22:50:13.815Z","Poor implementation of 2FA, the app requires far more permissions than is necessary. Location, files and phone should not be required in this type of app. The manual auth is hidden behind the settings wheel and fingerprint... Why? Touching any of your organisation's asks if you want to remove it. Just not a great UI experience being difficult to navigate. I will caveat that the overall PingSSO experience is not entirely the apps fault and that some issues are a result of the underlying system."
"Bharti Ahuja","https://play-lh.googleusercontent.com/a-/ACB-R5TubeUePiDSoopV1S5_2zSX7DoeEkC8YlqDVIJcnQE",2,"2022-10-06T04:58:51.288Z","Not a very good app. Every few days, it stops sending approve msg. Even if I select resend on mobile, it does not work. I have to open it n enter code. Am doing that since last 2 days now, n it's very frustrating to open app n put in ping code"
"Brys Mavic","https://play-lh.googleusercontent.com/a-/ACB-R5RwjIpvN6kIFjbdMaoEUW2t_ei4GR7a4RdhoUPrAg",5,"2022-10-05T19:40:38.338Z","Great"
"Darrel Ivan","https://play-lh.googleusercontent.com/a-/ACB-R5Secf__kCUyTAYLyO2NxvtYoczQsVzHtWkaNz3h",1,"2022-10-05T14:18:32.562Z","Useless stupid app that companies require to hassle employees with redundant logins"
"Ajay kumawat","https://play-lh.googleusercontent.com/a-/ACB-R5TarIPivLGp-ue_RVMdLDUWzYnkR-Kkh-Y_zratoFc",3,"2022-10-05T06:25:35.785Z","Recently installed the app. Can't use properly. No option if finger print do not work. There should be pin option. Can't change the device cause either it is timeout or not working at all."
"Jane Moncera","https://play-lh.googleusercontent.com/a-/ACB-R5TIbU6ktsRAuCViWbnW4_2h2SKHAIv7Pi8_77po6g",5,"2022-10-03T22:11:34.570Z","Super easy, super secure."
"Raghav Pandit","https://play-lh.googleusercontent.com/a-/ACB-R5ScNx1t8hWKjjGIGenRuK2MpqEXFTpv2cTCSCLG2no",5,"2022-10-03T13:42:07.153Z","Wonderful experience"
"debra hass","https://play-lh.googleusercontent.com/a/AGNmyxbO7qm7W2-zyI_g850N6gmsgZi_F686j4m1XHsA=mo",3,"2022-10-03T02:56:20.150Z","Don't work half the time !!!"
"Joe Philipps","https://play-lh.googleusercontent.com/a-/ACB-R5QzCLlfgpPIOMtWNQF0wB2iDZdW822-XOjIxbsy8g",2,"2022-09-30T20:50:37.112Z","A business Web site I wanted to enable 2FA for showed that they use this PingID system. So I installed it, and almost as soon as I was running it, I got su requests repeatedly. I denied them of course, because this thing should not need superuser/root to do its work."
"Chris Young","https://play-lh.googleusercontent.com/a/AGNmyxb6J8wGkicvsBdSg84HuCJa1DrnGUbMcQSIMQPC=mo",1,"2022-09-28T14:03:09.397Z","POS App"
"Jenica Punzalan","https://play-lh.googleusercontent.com/a-/ACB-R5S_0jlf0e1-1whtD_OmddRHCUSKjobdE7GwxAIT2g",5,"2022-09-27T11:08:40.938Z","nice"
"Anirban Biswas","https://play-lh.googleusercontent.com/a/AGNmyxYcA_Ihx33sPVyKytte1-rlJb2fHTuaeaoHORHO0g=mo",3,"2022-09-22T08:54:25.906Z","Accept Reject menu on notification bar is horrible design. So close together 🤕"
"Karolina “Pyxi” Nowak","https://play-lh.googleusercontent.com/a/AGNmyxYpcpjN5fokdbQAbxSRLXb9rC3uW5gNEMMd_9tkOw=mo",1,"2022-09-20T07:51:39.443Z","I extremely dislike using this app, giving it any permissions and overall disagree with the need for a completely unsecured 3rd party hack to be used as ""2 factor"" authentication! Stop changing my location permissions!"
"S Vasudev","https://play-lh.googleusercontent.com/a-/ACB-R5QZmLDdLa2AIZ3-0hlnW-nNljh2JxbRBXNuBWmb20c",5,"2022-09-20T04:08:18.907Z","Works like a charm. I have a Garmin smartwatch and get a prompt there, it's cool. Was worried about forgeting the phone, but was able to set up my laptop as an alternate device."
"macmillan arnold","https://play-lh.googleusercontent.com/a-/ACB-R5T_eJX6uYxfl8VwhTnMsQ7Ie4WUv2F5aZtPaoBTv0E",5,"2022-09-19T16:58:56.860Z","Good to work"
"Ashley Hester","https://play-lh.googleusercontent.com/a/AGNmyxbp74pu0qfCODDeBlURWGkrxDGbtycBuyM_HdZ4=mo",2,"2022-09-19T13:24:22.318Z","My swipe feature has stopped working suddenly. This is causing delays in work bc I have to authenticate almost all new sites I pull up at work and having to wait for the time out to type in the code is frustrating and inefficient. I have turned it off and back on for swipe, restarted, cleared cache. Nothing."
"Arn Old","https://play-lh.googleusercontent.com/a-/ACB-R5R8ZRBvCJGpgFbPfsLpjpDBp1f2gp5aSeCpWYLWPQ",1,"2022-09-15T22:56:21.712Z","The app doesn't send notification for log in approval, I had to reboot my phone for the app to work. I never had this issue with MS authenticator."
"MOSHINKHAN YUSUFKHAN PATHAN","https://play-lh.googleusercontent.com/a-/ACB-R5Q9umnS3MU0Z83qLNizT5lKXSkpdKb-LFDccIPb3Q",2,"2022-09-15T13:13:34.846Z","I am unable to use this application as swipe setting is getting disable automatic in my Redmi 8 note pro."
"Kevin Liao","https://play-lh.googleusercontent.com/a-/ACB-R5TM4cpgW9Kz8IXyuZrFUrPPyio5F6HrkMpBCCoWCQ",1,"2022-09-11T23:53:31.482Z","Each company uses different MFA apps. Not compatible."
"Dee Wright","https://play-lh.googleusercontent.com/a-/ACB-R5RbbTLF20zRSYtUVH5AvtyUzSYit1XNaNu9IMHBeRo",1,"2022-09-11T09:45:57.480Z","Absolutely dislike this app !!!!!!!!!!!!!!"
"Nagarjuna Avulapoli","https://play-lh.googleusercontent.com/a/AGNmyxbd8c95E9d55B3iqT33JZ0ufh8-dgtkEvbVkF9S=mo",5,"2022-09-11T04:14:18.280Z","Usefull"
"Tonia Goldsmith","https://play-lh.googleusercontent.com/a-/ACB-R5Q8NgWEHazdDJ56QpurulYzUEE5n0XdbxtuLJIaog",1,"2022-09-10T16:23:53.123Z","Trying to use this app. It does not identify with my phone. I'm trying to use this app to apply for a job that uses QR codes for job apps. This is a royal pain."
"Cynosure Balls","https://play-lh.googleusercontent.com/a/AGNmyxaGIgJHPduP8wQjLPayh2GvcAi0zXuR94Uw78qR=mo",5,"2022-09-08T14:27:12.531Z","Great"
"Max Russo","https://play-lh.googleusercontent.com/a-/ACB-R5Tutro9TGzWv1OPkR-PewUsgc3S5CPk2TTluVx3",5,"2022-09-07T16:48:37.780Z","Good App and effective as well"
"Sawan Mishra","https://play-lh.googleusercontent.com/a-/ACB-R5Q0d0qtaZC1OG4zKzRH5qIEnbkguuuuqTKvRHOrRw",3,"2022-09-07T10:17:37.268Z","Unable to use in mobile"
"Herlina Lan","https://play-lh.googleusercontent.com/a-/ACB-R5SEivjsvpT4EbbR_yATnYJKrnA3YoVtVEQ0CJc49n0",5,"2022-09-06T23:40:06.894Z","Very nice"
"wentworth corbin","https://play-lh.googleusercontent.com/a/AGNmyxaOnoRMbafbWMqat1KGNH1BWVwbf1MPBr3exvo=mo",1,"2022-09-03T01:39:11.803Z","Not working"
"R S (MissRLS)","https://play-lh.googleusercontent.com/a/AGNmyxYMbS3diGROjgkiaAameymdVDVfyR5EHpp3UCAOog=mo",2,"2022-09-02T05:14:32.775Z","Getting really frustrated. It workeded now just going in circles. No notifications received. I cannot afford to not get on as cannot access course on Tafe digital HELP"
"Dave Wolgast","https://play-lh.googleusercontent.com/a-/ACB-R5RuXZv42S-CbpZ57Xqq4x7l_fFwnVYnEEiEfO_vUw",5,"2022-08-30T02:23:34.938Z","EDIT: developer provided instructions to update permissions for Android 13. Had worked ok, but stopped getting pushes after update to Android 13 (on Pixel 5 phone). Any ETA for a fix? Will update rating once fixed."
"Ryan Farrell","https://play-lh.googleusercontent.com/a/AGNmyxb45YVUXqLEyy6W1xXx_-L2iBIB9wqRqwvWy5f2=mo",3,"2022-08-29T23:59:09.460Z","Works well enough. -2 stars for constantly asking me to set location permission to ""always allow""."
"Eric","https://play-lh.googleusercontent.com/a-/ACB-R5QYy-9YpdoiyiYhjsgvcEVVdFo1_mvZCHW2qOh53Q",1,"2022-08-29T22:28:37.593Z","Life sucks"
"Mark Emman Keith Marcelo (Mek)","https://play-lh.googleusercontent.com/a-/ACB-R5QtXQC9eVTr8HgBKdbzKitpdTB5ofBHhgJRdcW_imc",5,"2022-08-29T12:10:33.811Z","Cutting Edge App!"
"Jess G","https://play-lh.googleusercontent.com/a/AGNmyxZtqqyEV15HcAnvoVC9HDNavqBnI4v4vfLsx0CZJg=mo",1,"2022-08-24T21:33:46.761Z","Won't download"
"Leoven Chan","https://play-lh.googleusercontent.com/a-/ACB-R5Si3I87CfeGy2LQv9wpj2nLVKzBRTiTRd1PmF8v",5,"2022-08-24T12:17:28.363Z","😀😀😀"
"genoveva flores","https://play-lh.googleusercontent.com/a-/ACB-R5TGYyEu9uTmBErDqrAddeaxevzdXue4bt-bZkkCBA",4,"2022-08-23T03:17:17.680Z",",z"
"Fake Account","https://play-lh.googleusercontent.com/a/AGNmyxYQZUMTdNivjbsIg5IiI5Qlrd4klO8Jh3AYEZ8=mo",5,"2022-08-22T00:06:08.528Z","Very good"
"Rosey T","https://play-lh.googleusercontent.com/a-/ACB-R5SWFYuR7kBJiHBoEikoO1_tnr7KosvrRqDDaPSS8w",2,"2022-08-18T14:54:21.594Z","How do I turn OFF the face ID? It always forces me into that, even though it doesn't work for me, and I can't find a way around it, so I can't get the number key that I need. So, now I can't log in at work. This is not acceptable!"
"storme insco","https://play-lh.googleusercontent.com/a-/ACB-R5ToLZDI67A41GnLjlZs-SbPy397O0upQPBtA6uc6w",5,"2022-08-12T15:14:53.817Z","Very secure for work"
"mayekiso wandi","https://play-lh.googleusercontent.com/a-/ACB-R5S9oTBXIe3vrZAEOh2b6oOFwuMq9xowu4iRABci",5,"2022-08-09T06:28:34.664Z","Nice one"
"devin long","https://play-lh.googleusercontent.com/a-/ACB-R5TYKBfNaWsOt12Mlu3T3QyAjSB8_km_Q1GqCV3p",1,"2022-08-09T03:40:31.744Z","Stupid !"
"Caiphone Elgeegeetam","https://play-lh.googleusercontent.com/a/AGNmyxZcUNVtam8IZYbUO2Q0sZXSy7sUd4rNg6SX7qnt=mo",1,"2022-08-05T16:25:38.837Z","Absolute trash."
"Sreenivas Sanjeev","https://play-lh.googleusercontent.com/a-/ACB-R5SdCeRn34Qjl8IX6j74j6i5CUcK1VZw9IRsfpX-sgw",2,"2022-08-05T10:09:12.263Z","Authentication is quite slow"
